Order_ID,Order_Date,Customer_ID,Customer_Name,Category,Sub_Category,Product,Region,City,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Revenue_Before_Discount,Profit_Margin,Month,Year
O1955,2025-03-25,C095,Sneha,Office Supplies,Pen,Cello Pen,West,Ahmedabad,9,10151,0.0,91359.0,65055.47,26303.53,91359,28.79139438916801,2025-03,2025
O1956,2025-11-16,C017,Anjali,Furniture,Table,Office Table,West,Ahmedabad,1,47078,0.2,37662.4,34360.92,3301.48,47078,8.765984111474575,2025-11,2025
O1957,2025-11-03,C054,Priya,Furniture,Desk,Study Desk,South,Bangalore,2,4123,0.2,6596.8,5249.84,1346.96,8246,20.418384671355806,2025-11,2025
O1958,2025-08-23,C037,Priya,Office Supplies,Notebook,Spiral Notebook,South,Chennai,9,26602,0.15,203505.3,136002.82,67502.48,239418,33.16988795869199,2025-08,2025
O1959,2025-07-04,C006,Vikram,Furniture,Cabinet,File Cabinet,South,Hyderabad,7,17373,0.05,115530.45,63966.94,51563.51,121611,44.63196499277896,2025-07,2025
O1960,2025-10-23,C003,Rahul,Furniture,Table,Computer Table,West,Mumbai,7,15061,0.1,94884.3,80619.69,14264.61,105427,15.033688397342871,2025-10,2025
O1961,2025-06-15,C026,Vikram,Furniture,Desk,Study Desk,South,Chennai,4,23655,0.0,94620.0,53735.39,40884.61,94620,43.209268653561615,2025-06,2025
O1962,2025-04-11,C062,Rahul,Technology,Keyboard,HP Keyboard,West,Ahmedabad,6,3078,0.1,16621.2,15424.25,1196.95,18468,7.201345269896277,2025-04,2025
O1963,2025-12-24,C009,Kiran,Technology,Monitor,Samsung Monitor,West,Mumbai,6,43654,0.15,222635.4,202286.9,20348.5,261924,9.139831311642265,2025-12,2025
O1964,2025-07-12,C093,Ravi,Office Supplies,Pen,Parker Pen,West,Ahmedabad,7,35898,0.2,201028.8,149054.4,51974.4,251286,25.854205964518517,2025-07,2025
O1965,2025-09-14,C007,Rahul,Technology,Monitor,Samsung Monitor,East,Patna,8,35977,0.1,259034.4,198160.67,60873.73,287816,23.50024938772611,2025-09,2025
O1966,2025-12-24,C097,Neha,Technology,Keyboard,Logitech Keyboard,South,Chennai,7,6672,0.1,42033.6,33939.21,8094.39,46704,19.25695158159187,2025-12,2025
O1967,2025-06-04,C040,Rahul,Office Supplies,Printer Paper,Premium Paper,East,Patna,3,32948,0.15,84017.4,67498.37,16519.03,98844,19.661439178075018,2025-06,2025
O1968,2025-05-07,C077,Amit,Furniture,Cabinet,File Cabinet,West,Mumbai,8,50153,0.0,401224.0,240235.15,160988.85,401224,40.12443173887903,2025-05,2025
O1969,2025-08-24,C045,Vikram,Office Supplies,Printer Paper,Premium Paper,West,Pune,6,4108,0.0,24648.0,14987.02,9660.98,24648,39.19579681921454,2025-08,2025
O1970,2025-07-27,C066,Neha,Office Supplies,File,Office File,North,Lucknow,7,4861,0.1,30624.3,26967.19,3657.11,34027,11.941856630192364,2025-07,2025
O1971,2025-05-08,C093,Kiran,Furniture,Desk,Study Desk,North,Lucknow,4,30528,0.15,103795.2,97854.18,5941.02,122112,5.723790695523493,2025-05,2025
O1972,2025-04-25,C053,Arjun,Office Supplies,Notebook,Spiral Notebook,North,Delhi,3,18173,0.2,43615.2,41131.79,2483.41,54519,5.693909462756103,2025-04,2025
O1973,2025-12-28,C077,Amit,Office Supplies,Pen,Parker Pen,West,Mumbai,1,18396,0.0,18396.0,15691.56,2704.44,18396,14.701239399869536,2025-12,2025
O1974,2025-09-26,C063,Arjun,Office Supplies,Notebook,Classmate Notebook,West,Ahmedabad,8,27267,0.15,185415.6,137786.79,47628.81,218136,25.687595865720038,2025-09,2025
O1975,2025-06-27,C041,Priya,Technology,Mobile,Samsung Mobile,West,Mumbai,6,760,0.15,3876.0,3075.35,800.65,4560,20.65660474716202,2025-06,2025
O1976,2025-12-28,C011,Rahul,Furniture,Desk,Study Desk,West,Ahmedabad,9,14647,0.0,131823.0,110481.8,21341.2,131823,16.189284115821977,2025-12,2025
O1977,2025-03-19,C004,Rahul,Furniture,Cabinet,File Cabinet,West,Mumbai,2,56507,0.1,101712.6,58239.96,43472.64,113014,42.74066339863498,2025-03,2025
O1978,2025-05-18,C021,Vikram,Technology,Keyboard,Logitech Keyboard,East,Bhubaneswar,7,54571,0.05,362897.15,316194.23,46702.92,381997,12.869464530101709,2025-05,2025
O1979,2025-12-23,C084,Ravi,Furniture,Desk,Office Desk,East,Bhubaneswar,9,53655,0.1,434605.5,309627.24,124978.26,482895,28.75671384738573,2025-12,2025
O1980,2025-01-21,C003,Priya,Office Supplies,Pen,Parker Pen,East,Bhubaneswar,3,46669,0.0,140007.0,83123.8,56883.2,140007,40.62882570157206,2025-01,2025
O1981,2025-09-28,C033,Kiran,Office Supplies,Pen,Cello Pen,West,Ahmedabad,1,48419,0.05,45998.05,26052.89,19945.16,48419,43.36088160258967,2025-09,2025
O1982,2025-02-01,C063,Rahul,Office Supplies,File,Office File,South,Bangalore,6,33628,0.1,181591.2,112635.38,68955.82,201768,37.973106626312294,2025-02,2025
O1983,2025-11-20,C052,Sneha,Office Supplies,Pen,Cello Pen,East,Kolkata,9,53433,0.15,408762.45,365445.65,43316.8,480897,10.597059490175774,2025-11,2025
O1984,2025-02-18,C016,Rahul,Furniture,Desk,Office Desk,South,Hyderabad,8,40140,0.05,305064.0,226494.85,78569.15,321120,25.754972727034325,2025-02,2025
O1985,2025-03-28,C041,Amit,Furniture,Desk,Study Desk,West,Pune,1,50045,0.05,47542.75,39191.89,8350.86,50045,17.564949440240625,2025-03,2025
O1986,2025-09-22,C036,Anjali,Furniture,Table,Computer Table,West,Pune,9,1850,0.1,14985.0,9091.97,5893.03,16650,39.326192859526195,2025-09,2025
O1987,2025-09-11,C093,Amit,Office Supplies,Notebook,Classmate Notebook,West,Pune,4,37721,0.2,120707.2,87793.74,32913.46,150884,27.267188701253943,2025-09,2025
O1988,2025-11-17,C052,Vikram,Furniture,Desk,Study Desk,South,Bangalore,4,173,0.2,553.6,470.17,83.43,692,15.070447976878611,2025-11,2025
O1989,2025-08-16,C066,Vikram,Furniture,Cabinet,Storage Cabinet,South,Bangalore,4,59135,0.05,224713.0,141438.21,83274.79,236540,37.058287682510574,2025-08,2025
O1990,2025-06-16,C073,Arjun,Technology,Mobile,OnePlus Mobile,North,Jaipur,1,5841,0.15,4964.85,3287.65,1677.2,5841,33.78148383133428,2025-06,2025
O1991,2025-11-20,C025,Vikram,Furniture,Chair,Executive Chair,North,Lucknow,5,21176,0.1,95292.0,89953.75,5338.25,105880,5.601991772656676,2025-11,2025
O1992,2025-06-29,C086,Kiran,Technology,Laptop,Lenovo Laptop,North,Delhi,2,39497,0.2,63195.2,46771.96,16423.24,78994,25.98811302124212,2025-06,2025
O1993,2025-05-05,C061,Arjun,Office Supplies,Printer Paper,A4 Paper,South,Hyderabad,6,17918,0.05,102132.6,91934.51,10198.09,107508,9.98514676019214,2025-05,2025
O1994,2025-11-15,C089,Arjun,Furniture,Table,Computer Table,South,Hyderabad,6,55586,0.1,300164.4,275679.33,24485.07,333516,8.157219843525747,2025-11,2025
O1995,2025-02-03,C036,Amit,Furniture,Chair,Executive Chair,East,Patna,8,29462,0.15,200341.6,150220.03,50121.57,235696,25.018054163488763,2025-02,2025
O1996,2025-10-24,C081,Neha,Office Supplies,Pen,Cello Pen,West,Mumbai,3,34117,0.0,102351.0,73513.82,28837.18,102351,28.17479067131733,2025-10,2025
O1997,2025-01-28,C018,Vikram,Furniture,Desk,Office Desk,West,Pune,3,10688,0.1,28857.6,23020.84,5836.76,32064,20.226075626524732,2025-01,2025
O1998,2025-12-07,C088,Anjali,Office Supplies,File,Office File,East,Kolkata,6,1131,0.0,6786.0,5715.21,1070.79,6786,15.779398762157381,2025-12,2025
O1999,2025-09-25,C033,Ravi,Office Supplies,File,Document File,South,Bangalore,3,9408,0.2,22579.2,15493.31,7085.89,28224,31.38237847222222,2025-09,2025
O2000,2025-08-06,C080,Ravi,Office Supplies,Notebook,Classmate Notebook,South,Chennai,6,5492,0.05,31304.4,21412.32,9892.08,32952,31.599647333921112,2025-08,2025
